pickup,dropoff,passengers,distance,fare,tip,total,payment,pickup_borough,dropoff_borough
2019-03-28 20:47:57,2019-03-28 20:51:30,1,0.87,5.0,1.0,9.8,credit card,Manhattan,Manhattan
2019-03-05 00:42:20,2019-03-05 00:51:13,0,2.2,9.0,3.05,13.35,credit card,Queens,Queens
2019-03-09 15:32:31,2019-03-09 15:44:03,6,1.66,9.0,3.08,15.38,credit card,Manhattan,Manhattan
2019-03-25 09:53:53,2019-03-25 10:07:37,1,1.14,9.5,2.56,15.36,credit card,Manhattan,Manhattan
2019-03-04 18:30:58,2019-03-04 18:40:11,1,2.2,9.0,2.15,12.95,credit card,Brooklyn,Brooklyn
2019-03-09 11:15:43,2019-03-09 11:39:55,1,2.26,15.5,0.0,18.8,cash,Manhattan,Manhattan
2019-03-13 23:21:48,2019-03-13 23:26:06,3,0.72,5.0,2.2,11.0,credit card,Manhattan,Manhattan
2019-03-01 23:13:22,2019-03-01 23:32:53,1,8.9,26.5,6.05,36.35,credit card,Manhattan,Manhattan
2019-03-26 03:16:36,2019-03-26 03:35:04,1,3.63,15.0,0.0,16.3,cash,Brooklyn,Brooklyn
2019-03-23 20:07:31,2019-03-23 20:20:26,1,1.7,9.5,2.65,15.95,credit card,Manhattan,Manhattan
2019-03-09 19:07:42,2019-03-09 19:12:27,2,1.27,6.0,0.0,9.3,cash,Manhattan,Manhattan
2019-03-15 21:57:47,2019-03-15 22:06:44,3,1.4,7.5,2.0,13.3,credit card,Manhattan,Manhattan
2019-03-31 11:25:58,2019-03-31 11:32:24,1,1.27,7.0,0.0,10.3,cash,Manhattan,Manhattan
2019-03-14 15:21:54,2019-03-14 15:31:45,2,1.8,8.5,2.35,14.15,credit card,Manhattan,Manhattan
2019-03-30 00:13:24,2019-03-30 00:18:10,1,0.69,5.0,1.76,10.56,credit card,Manhattan,Manhattan
2019-03-22 14:25:15,2019-03-22 14:30:40,1,0.7,5.5,2.2,11.0,credit card,Manhattan,Manhattan
2019-03-15 15:56:48,2019-03-15 16:22:33,1,2.8,17.5,4.15,24.95,credit card,Manhattan,Manhattan
2019-03-02 18:08:15,2019-03-02 18:32:16,3,5.5,20.5,0.0,23.8,credit card,Manhattan,Manhattan
2019-03-06 10:33:03,2019-03-06 10:46:15,1,0.99,9.5,2.56,15.36,credit card,Manhattan,Manhattan
2019-03-05 17:30:29,2019-03-05 17:48:49,1,2.45,13.5,3.56,21.36,credit card,Manhattan,Manhattan
2019-03-31 03:08:13,2019-03-31 03:27:06,2,4.5,17.5,4.25,25.55,credit card,Manhattan,Brooklyn
2019-03-19 12:30:27,2019-03-19 12:49:12,0,2.1,13.0,0.0,16.3,,Manhattan,Manhattan
2019-03-06 17:11:58,2019-03-06 17:26:23,1,1.29,10.0,0.0,14.3,cash,Manhattan,Manhattan
2019-03-07 17:00:39,2019-03-07 17:07:24,1,0.8,6.0,1.54,11.84,credit card,Manhattan,Manhattan
2019-03-18 20:13:37,2019-03-18 20:23:49,1,1.8,9.5,3.3,16.6,credit card,Manhattan,Manhattan
2019-03-18 18:22:14,2019-03-18 18:42:26,1,2.8,14.0,3.65,21.95,credit card,Manhattan,Manhattan
2019-03-15 07:35:50,2019-03-15 07:39:24,1,0.91,5.0,0.0,8.3,cash,Manhattan,Manhattan
2019-03-22 19:26:03,2019-03-22 19:30:28,1,0.7,5.0,1.5,8.3,credit card,Manhattan,Manhattan
2019-03-10 14:27:48,2019-03-10 14:40:25,1,4.2,14.5,0.0,15.3,cash,Queens,Queens
2019-03-12 12:23:49,2019-03-12 12:28:34,1,0.58,5.0,0.0,5.8,credit card,Manhattan,Manhattan
2019-03-28 15:10:49,2019-03-28 15:30:56,1,3.58,15.5,0.0,18.8,cash,Manhattan,Manhattan
2019-03-12 20:09:58,2019-03-12 20:11:48,1,0.43,3.5,1.46,8.76,credit card,Manhattan,Manhattan
2019-03-27 12:53:57,2019-03-27 13:04:04,1,0.9,7.5,2.16,12.96,credit card,Manhattan,Manhattan
2019-03-21 16:41:56,2019-03-21 17:34:43,1,9.72,38.0,5.0,44.8,credit card,Queens,Brooklyn
2019-03-09 13:46:22,2019-03-09 13:50:31,3,0.8,5.0,1.65,9.95,credit card,Manhattan,Manhattan
2019-03-02 19:03:24,2019-03-02 19:26:13,1,5.0,19.0,0.5,22.8,credit card,Manhattan,Queens
2019-03-18 12:21:39,2019-03-18 12:29:11,5,0.67,6.0,3.0,12.3,credit card,Manhattan,Manhattan
2019-03-21 15:03:55,2019-03-21 15:08:37,1,0.78,5.0,1.66,9.96,credit card,Manhattan,Manhattan
2019-03-27 13:08:29,2019-03-27 13:18:05,6,0.97,7.5,2.16,12.96,credit card,Manhattan,Manhattan
2019-03-15 01:13:25,2019-03-15 01:20:47,1,1.7,7.5,2.0,13.3,credit card,Manhattan,Manhattan
2019-03-15 21:02:05,2019-03-15 21:08:42,1,0.9,6.5,1.5,11.8,credit card,Manhattan,Manhattan
2019-03-18 14:04:19,2019-03-18 14:13:16,2,2.23,9.0,2.46,14.76,credit card,Manhattan,Manhattan
2019-03-27 21:00:59,2019-03-27 21:13:56,1,2.86,12.0,1.0,16.8,credit card,Manhattan,Manhattan
2019-03-24 21:39:04,2019-03-24 21:49:12,1,2.0,9.5,2.66,15.96,credit card,Manhattan,Manhattan
2019-03-19 16:38:03,2019-03-19 16:44:34,1,1.07,6.5,0.0,8.3,credit card,Manhattan,Manhattan
2019-03-19 23:04:25,2019-03-19 23:13:41,2,1.4,8.0,3.0,14.8,credit card,Manhattan,Manhattan
2019-03-18 23:24:59,2019-03-18 23:47:41,3,5.86,21.0,4.96,29.76,credit card,Manhattan,Brooklyn
2019-03-21 12:45:58,2019-03-21 12:56:04,1,0.89,7.5,2.16,12.96,credit card,Manhattan,Manhattan
2019-03-07 16:04:40,2019-03-07 16:22:53,1,1.7,12.5,1.2,18.0,credit card,Manhattan,Manhattan
2019-03-27 01:12:27,2019-03-27 01:24:18,1,2.76,11.5,4.59,19.89,credit card,Manhattan,Manhattan
2019-03-30 15:46:28,2019-03-30 16:17:25,1,4.66,22.0,6.32,31.62,credit card,Manhattan,Manhattan
2019-03-26 11:54:53,2019-03-26 12:14:25,1,3.26,15.0,0.0,18.3,cash,Manhattan,Manhattan
2019-03-11 20:32:38,2019-03-11 20:35:16,2,0.5,4.0,0.0,7.8,cash,Manhattan,Manhattan
2019-03-17 08:54:07,2019-03-17 08:57:16,1,0.7,4.5,0.0,7.8,cash,Manhattan,Manhattan
2019-03-18 20:45:51,2019-03-18 20:56:37,1,3.68,12.5,0.0,16.3,cash,Manhattan,Queens
2019-03-30 20:26:41,2019-03-30 20:49:37,1,3.6,17.0,4.16,24.96,credit card,Manhattan,Manhattan
2019-03-15 08:52:02,2019-03-15 09:13:14,1,2.7,15.0,3.65,21.95,credit card,Manhattan,Manhattan
2019-03-13 12:07:26,2019-03-13 12:47:51,1,17.51,52.0,0.0,55.3,cash,Manhattan,Queens
2019-03-17 11:44:32,2019-03-17 11:58:04,3,1.97,10.5,0.0,13.8,cash,Manhattan,Manhattan
2019-03-12 15:55:26,2019-03-12 16:15:01,1,2.98,14.0,0.0,17.3,cash,Manhattan,Manhattan
2019-03-06 13:09:19,2019-03-06 13:17:43,2,1.43,7.5,1.66,9.96,credit card,Manhattan,Manhattan
2019-03-06 22:13:00,2019-03-06 22:18:55,1,0.61,5.5,1.86,11.16,credit card,Manhattan,Manhattan
2019-03-22 02:04:40,2019-03-22 02:19:26,1,3.78,14.5,0.0,18.3,cash,Manhattan,Queens
2019-03-26 08:27:37,2019-03-26 08:41:46,1,2.74,12.0,2.5,17.8,credit card,Manhattan,Manhattan
2019-03-03 23:37:16,2019-03-04 00:00:58,3,6.73,22.5,0.0,23.8,cash,Brooklyn,Brooklyn
2019-03-04 17:07:13,2019-03-04 17:31:03,5,9.76,29.5,7.91,47.47,credit card,Queens,Manhattan
2019-03-22 10:28:13,2019-03-22 10:41:59,1,1.62,10.0,2.66,15.96,credit card,Manhattan,Manhattan
2019-03-19 00:17:19,2019-03-19 00:27:32,1,4.01,13.0,3.36,20.16,credit card,Manhattan,Manhattan
2019-03-20 22:09:40,2019-03-20 22:25:49,1,4.21,16.0,7.2,27.0,credit card,Manhattan,Manhattan
2019-03-08 08:37:55,2019-03-08 08:45:17,1,0.88,6.5,1.96,11.76,credit card,Manhattan,Manhattan
2019-03-05 20:17:27,2019-03-05 20:26:20,1,1.2,7.5,1.7,13.0,credit card,Manhattan,Manhattan
2019-03-13 08:03:17,2019-03-13 08:21:07,1,1.9,12.0,3.06,18.36,credit card,Manhattan,Manhattan
2019-03-15 18:35:11,2019-03-15 18:42:10,2,1.57,7.5,2.36,14.16,credit card,Manhattan,Manhattan
2019-03-26 23:09:33,2019-03-26 23:20:45,1,2.86,11.5,3.06,18.36,credit card,Manhattan,Manhattan
2019-03-26 19:42:27,2019-03-26 20:04:07,1,8.7,27.0,9.25,46.31,credit card,Queens,Manhattan
2019-03-11 11:08:12,2019-03-11 11:14:12,1,0.98,6.0,2.32,11.62,credit card,Manhattan,Manhattan
2019-03-12 21:45:24,2019-03-12 22:02:25,5,5.75,19.0,4.56,27.36,credit card,Manhattan,Manhattan
2019-03-09 20:37:53,2019-03-09 21:07:20,1,4.99,22.0,5.16,30.96,credit card,,
2019-03-21 05:25:46,2019-03-21 05:42:50,1,9.36,26.5,7.21,43.27,credit card,Manhattan,Queens
2019-03-20 09:43:54,2019-03-20 09:58:27,1,2.61,11.5,0.0,14.8,cash,Manhattan,Manhattan
2019-03-28 12:12:43,2019-03-28 12:18:01,1,0.8,5.5,1.75,10.55,credit card,Manhattan,Manhattan
2019-03-26 20:15:19,2019-03-26 20:28:29,1,2.77,11.0,0.0,14.8,cash,Manhattan,Manhattan
2019-03-06 11:26:28,2019-03-06 11:30:32,1,0.5,4.5,1.55,9.35,credit card,Manhattan,Manhattan
2019-03-20 12:48:39,2019-03-20 13:06:53,2,7.51,23.0,5.91,35.47,credit card,Queens,Manhattan
2019-03-08 08:05:15,2019-03-08 08:19:25,1,2.17,10.5,2.76,18.51,credit card,Manhattan,Manhattan
2019-03-27 11:58:00,2019-03-27 12:05:12,1,0.64,6.0,1.0,10.3,credit card,Manhattan,Manhattan
2019-03-13 19:58:36,2019-03-13 20:12:29,2,2.51,11.5,3.16,18.96,credit card,Manhattan,Manhattan
2019-03-27 16:56:52,2019-03-27 16:58:02,1,0.1,3.0,0.0,4.8,cash,Manhattan,Manhattan
2019-03-28 15:14:06,2019-03-28 15:36:56,2,3.16,15.5,3.76,22.56,credit card,Manhattan,Manhattan
2019-03-29 15:10:25,2019-03-29 15:13:21,1,0.36,4.0,0.0,7.3,cash,Manhattan,Manhattan
2019-03-23 17:45:32,2019-03-23 17:51:56,1,1.3,7.0,2.05,12.35,credit card,Manhattan,Manhattan
2019-03-19 04:54:04,2019-03-19 05:00:05,2,1.65,7.5,2.0,13.3,credit card,Manhattan,Manhattan
2019-03-30 04:12:31,2019-03-30 04:19:21,2,1.6,7.0,2.15,12.95,credit card,Manhattan,Manhattan
2019-03-01 11:36:49,2019-03-01 12:22:53,1,6.1,30.5,0.0,33.8,cash,Queens,Manhattan
2019-03-15 23:33:56,2019-03-15 23:51:39,0,3.6,14.0,4.45,22.25,credit card,Manhattan,Manhattan
2019-03-13 23:55:01,2019-03-14 00:07:57,1,2.8,12.0,3.15,18.95,credit card,Manhattan,Manhattan
2019-03-07 10:56:58,2019-03-07 11:03:42,2,0.68,6.0,0.0,9.3,cash,Manhattan,Manhattan
2019-03-09 13:07:02,2019-03-09 13:26:03,3,1.8,13.0,3.26,19.56,credit card,Manhattan,Manhattan
2019-03-22 06:24:02,2019-03-22 06:24:11,1,1.7,2.5,0.0,5.8,,Manhattan,Manhattan
2019-03-17 10:20:01,2019-03-17 10:26:57,1,0.89,6.5,1.15,10.95,credit card,Manhattan,Manhattan
2019-03-21 09:01:05,2019-03-21 09:10:52,1,0.91,7.5,2.16,12.96,credit card,Manhattan,Manhattan
2019-03-01 19:07:27,2019-03-01 19:12:16,1,0.8,5.5,0.0,9.8,cash,Manhattan,Manhattan
2019-03-11 08:31:11,2019-03-11 08:51:08,1,3.27,14.5,3.56,21.36,credit card,Manhattan,Manhattan
2019-03-07 21:40:11,2019-03-07 21:47:39,1,1.75,7.5,2.26,13.56,credit card,Manhattan,Manhattan
2019-03-23 14:47:55,2019-03-23 14:51:35,1,0.7,5.0,0.0,8.3,cash,Manhattan,Manhattan
2019-03-24 13:43:28,2019-03-24 13:52:33,2,1.16,7.5,2.7,13.5,credit card,Manhattan,Manhattan
2019-03-21 14:18:46,2019-03-21 14:35:52,1,1.7,11.5,2.0,16.8,credit card,Manhattan,Manhattan
2019-03-11 07:22:49,2019-03-11 08:38:26,1,15.7,58.5,6.0,65.3,credit card,Queens,Brooklyn
2019-03-06 08:30:11,2019-03-06 09:05:27,1,5.95,25.5,2.0,30.8,credit card,Manhattan,Manhattan
2019-03-16 20:53:04,2019-03-16 21:00:59,1,1.3,7.0,1.0,11.8,credit card,Manhattan,Manhattan
2019-03-22 10:59:23,2019-03-22 11:21:35,3,3.48,16.0,1.5,20.8,credit card,Manhattan,Manhattan
2019-03-14 18:47:49,2019-03-14 18:57:23,2,1.47,8.0,2.46,14.76,credit card,Manhattan,Manhattan
2019-03-06 11:13:46,2019-03-06 11:35:23,1,1.7,13.5,0.0,16.8,cash,Manhattan,Manhattan
2019-03-13 21:12:02,2019-03-13 21:26:45,5,2.46,11.5,0.0,15.3,cash,Manhattan,Manhattan
2019-03-14 08:47:28,2019-03-14 09:02:43,2,1.4,10.5,1.0,14.8,credit card,Manhattan,Manhattan
2019-03-25 15:43:30,2019-03-25 15:51:00,1,0.62,6.0,1.4,10.7,credit card,Manhattan,Manhattan
2019-03-19 10:06:52,2019-03-19 10:29:56,3,2.66,15.5,3.76,22.56,credit card,Manhattan,Manhattan
2019-03-08 08:28:43,2019-03-08 08:36:05,5,0.7,6.5,1.96,11.76,credit card,Manhattan,Manhattan
2019-03-03 18:37:18,2019-03-03 18:45:24,2,1.2,7.0,2.05,12.35,credit card,Manhattan,Manhattan
2019-03-10 03:38:25,2019-03-10 03:48:38,1,2.39,10.0,2.76,16.56,credit card,Manhattan,Manhattan
2019-03-17 22:08:06,2019-03-17 22:24:13,2,3.77,14.0,2.67,20.47,credit card,Manhattan,Queens
2019-03-31 14:36:41,2019-03-31 14:48:28,1,2.3,10.0,2.66,15.96,credit card,Manhattan,Manhattan
2019-03-10 21:04:36,2019-03-10 21:14:11,1,2.7,10.5,0.0,11.8,cash,Manhattan,Bronx
2019-03-20 16:17:43,2019-03-20 16:36:16,5,2.07,13.0,0.0,17.3,cash,Manhattan,Manhattan
2019-03-02 10:30:43,2019-03-02 10:40:16,1,1.48,8.0,2.26,13.56,credit card,Manhattan,Manhattan
2019-03-02 10:02:38,2019-03-02 10:27:07,5,4.4,19.0,4.45,26.75,credit card,Manhattan,Manhattan
2019-03-28 09:56:48,2019-03-28 10:29:33,1,10.0,34.0,0.0,43.06,cash,Manhattan,Queens
2019-03-11 10:48:05,2019-03-11 11:20:00,1,2.2,19.0,0.0,22.3,cash,Manhattan,Manhattan
2019-03-23 12:26:03,2019-03-23 12:35:01,2,1.6,8.0,0.0,11.3,cash,Manhattan,Manhattan
2019-03-12 15:09:10,2019-03-12 15:32:36,1,4.15,18.5,6.54,28.34,credit card,Manhattan,Manhattan
2019-03-31 13:57:19,2019-03-31 14:04:03,3,0.8,6.0,0.0,9.3,cash,Manhattan,Manhattan
2019-03-23 07:46:13,2019-03-23 07:47:34,1,0.5,3.5,1.25,5.55,credit card,Manhattan,Manhattan
2019-03-03 03:58:32,2019-03-03 04:08:33,3,1.85,9.0,1.0,13.8,credit card,Manhattan,Manhattan
2019-03-21 01:45:19,2019-03-21 02:11:20,1,19.62,52.0,11.06,66.36,credit card,Queens,Manhattan
2019-03-25 16:30:16,2019-03-25 16:45:30,3,2.71,12.5,4.2,21.0,credit card,Manhattan,Manhattan
2019-03-23 19:29:09,2019-03-23 19:36:46,1,1.01,6.5,0.0,9.8,cash,Manhattan,Manhattan
2019-03-18 10:50:48,2019-03-18 10:57:19,2,1.02,6.5,0.0,9.8,cash,Manhattan,Manhattan
2019-03-24 19:01:08,2019-03-24 19:03:20,1,0.3,3.5,0.0,7.8,cash,Manhattan,Manhattan
2019-03-13 11:57:54,2019-03-13 12:03:57,1,0.38,5.5,0.0,8.8,credit card,Manhattan,Manhattan
2019-03-13 17:24:28,2019-03-13 17:45:34,1,2.44,14.5,3.76,22.56,credit card,Manhattan,Manhattan
2019-03-23 17:09:07,2019-03-23 17:46:10,1,5.43,25.5,0.0,26.3,credit card,Manhattan,Manhattan
2019-03-23 11:05:12,2019-03-23 11:13:29,1,1.6,8.0,0.0,11.3,cash,Manhattan,Manhattan
2019-03-14 17:25:51,2019-03-14 17:41:21,2,1.6,11.0,0.0,15.3,cash,Manhattan,Manhattan
2019-03-07 05:41:38,2019-03-07 05:50:20,1,0.6,6.5,1.95,11.75,credit card,Manhattan,Manhattan
2019-03-11 14:27:40,2019-03-11 14:54:35,6,8.83,29.0,0.0,38.06,cash,Queens,Manhattan
2019-03-04 08:30:51,2019-03-04 08:40:54,1,1.0,8.0,2.25,13.55,credit card,Manhattan,Manhattan
2019-03-20 10:13:00,2019-03-20 10:27:43,2,2.0,10.5,0.0,13.8,cash,Manhattan,Manhattan
2019-03-26 08:43:13,2019-03-26 09:01:02,1,2.19,13.0,1.0,17.3,credit card,Manhattan,Manhattan
2019-03-31 16:13:54,2019-03-31 16:19:30,2,0.9,6.0,1.4,10.7,credit card,Manhattan,Manhattan
2019-03-27 22:56:59,2019-03-27 23:08:16,1,2.3,10.5,2.86,17.16,credit card,Manhattan,Manhattan
2019-03-07 18:53:06,2019-03-07 19:09:22,1,2.14,11.5,0.0,15.8,cash,Manhattan,Manhattan
2019-03-09 00:28:58,2019-03-09 00:32:14,3,0.89,5.0,1.76,10.56,credit card,Manhattan,Manhattan
2019-03-21 08:24:51,2019-03-21 08:29:31,2,0.6,5.0,1.65,9.95,credit card,Manhattan,Manhattan
2019-03-13 20:37:43,2019-03-13 20:48:25,1,1.06,8.0,2.36,14.16,credit card,Manhattan,Manhattan
2019-03-12 19:04:07,2019-03-12 19:13:59,1,1.03,7.5,0.0,11.8,cash,Manhattan,Manhattan
2019-03-10 04:50:01,2019-03-10 04:52:09,1,0.5,4.0,1.55,9.35,credit card,Manhattan,Manhattan
2019-03-19 20:13:09,2019-03-19 20:32:00,1,5.41,19.0,4.56,27.36,credit card,Manhattan,Manhattan
2019-03-02 09:13:39,2019-03-02 09:19:13,1,0.77,5.5,1.76,10.56,credit card,Manhattan,Manhattan
2019-03-21 18:57:06,2019-03-21 19:30:55,1,10.79,31.5,10.39,51.95,credit card,Manhattan,Queens
2019-03-30 10:17:55,2019-03-30 10:22:37,1,0.8,5.5,0.0,8.8,cash,Manhattan,Manhattan
2019-03-16 02:43:09,2019-03-16 02:57:11,5,7.77,23.0,0.0,26.8,cash,Manhattan,Manhattan
2019-03-23 02:16:39,2019-03-23 02:32:46,1,3.75,14.5,3.66,21.96,credit card,Manhattan,Manhattan
2019-03-26 18:36:08,2019-03-26 19:03:16,1,3.25,19.0,4.66,27.96,credit card,Manhattan,Manhattan
2019-03-27 16:19:16,2019-03-27 16:30:51,1,1.6,9.5,0.0,13.8,cash,Manhattan,Manhattan
2019-03-11 17:37:03,2019-03-11 17:44:55,1,0.99,6.5,2.16,12.96,credit card,Manhattan,Manhattan
2019-03-09 03:21:09,2019-03-09 03:26:15,1,1.28,6.0,1.96,11.76,credit card,Manhattan,Manhattan
2019-03-01 00:32:49,2019-03-01 00:53:18,1,5.34,19.0,2.0,24.8,credit card,Manhattan,Queens
2019-03-14 19:28:18,2019-03-14 19:32:32,1,0.6,5.0,2.32,11.62,credit card,Manhattan,Manhattan
2019-03-08 07:50:48,2019-03-08 08:02:49,1,1.88,9.5,0.0,12.8,cash,Manhattan,Manhattan
2019-03-11 10:43:42,2019-03-11 11:26:28,5,10.16,38.5,9.82,49.12,credit card,Queens,Brooklyn
2019-03-20 06:59:23,2019-03-20 07:03:12,1,0.91,5.0,1.66,9.96,credit card,Manhattan,Manhattan
2019-03-07 14:25:50,2019-03-07 14:30:22,1,0.7,5.0,1.65,9.95,credit card,Manhattan,Manhattan
2019-03-08 06:50:20,2019-03-08 06:55:43,1,1.5,6.5,1.95,11.75,credit card,Manhattan,Manhattan
2019-03-07 20:25:53,2019-03-07 20:33:58,1,2.1,8.5,1.2,13.5,credit card,Manhattan,Manhattan
2019-03-13 19:50:46,2019-03-13 20:17:14,1,10.0,31.0,0.0,40.56,credit card,Manhattan,Queens
2019-03-15 19:05:05,2019-03-15 19:18:11,4,2.51,20.0,4.56,27.36,credit card,Manhattan,Manhattan
2019-03-15 10:59:40,2019-03-15 11:14:07,1,1.27,10.0,2.66,15.96,credit card,Manhattan,Manhattan
2019-03-14 15:11:21,2019-03-14 15:21:02,1,0.85,7.5,0.0,10.8,cash,Manhattan,Manhattan
2019-03-17 16:59:17,2019-03-17 18:04:08,2,36.7,150.0,0.0,174.82,cash,Queens,Queens
2019-03-29 20:08:36,2019-03-29 20:24:16,1,2.2,11.5,3.06,18.36,credit card,Manhattan,Manhattan
2019-03-21 21:36:09,2019-03-21 21:45:14,1,1.24,7.5,0.0,11.3,cash,Manhattan,Manhattan
2019-03-21 11:50:52,2019-03-21 11:58:16,3,0.73,6.5,0.0,9.8,credit card,Manhattan,Manhattan
2019-03-18 06:52:57,2019-03-18 06:56:46,1,0.7,4.5,1.55,9.35,credit card,Manhattan,Manhattan
2019-03-07 20:05:51,2019-03-07 20:11:11,1,0.5,5.0,2.6,11.4,credit card,Manhattan,Manhattan
2019-03-04 10:10:33,2019-03-04 10:20:34,1,3.23,11.5,2.0,14.3,credit card,Manhattan,Manhattan
2019-03-20 12:15:06,2019-03-20 12:34:39,1,1.28,12.5,0.0,15.8,cash,Manhattan,Manhattan
2019-03-16 01:36:04,2019-03-16 01:43:39,1,1.6,7.5,2.0,13.3,credit card,Manhattan,Manhattan
2019-03-30 17:20:39,2019-03-30 17:35:51,1,3.03,13.5,2.52,19.32,credit card,Manhattan,Manhattan
2019-03-01 22:08:26,2019-03-01 22:22:53,1,3.02,13.0,3.36,20.16,credit card,Manhattan,Manhattan
2019-03-24 07:16:26,2019-03-24 07:19:29,1,0.9,4.5,0.0,7.8,credit card,Manhattan,Manhattan
2019-03-15 07:19:18,2019-03-15 07:33:21,1,1.72,10.5,3.45,17.25,credit card,Manhattan,Manhattan
2019-03-18 15:45:23,2019-03-18 15:56:51,2,1.11,8.5,0.0,11.8,cash,Manhattan,Manhattan
2019-03-14 16:56:47,2019-03-14 17:13:44,1,2.8,13.5,2.25,20.05,credit card,Manhattan,Manhattan
2019-03-24 22:56:11,2019-03-24 23:15:23,1,6.56,22.0,7.26,36.32,credit card,Queens,Manhattan
2019-03-15 18:18:23,2019-03-15 18:28:45,1,2.25,9.5,0.0,13.8,cash,Manhattan,Manhattan
2019-03-31 00:14:11,2019-03-31 00:25:44,1,1.2,8.5,2.45,14.75,credit card,Manhattan,Manhattan
2019-03-04 21:08:04,2019-03-04 21:18:33,1,1.96,9.5,2.66,15.96,credit card,Manhattan,Manhattan
2019-03-22 16:31:43,2019-03-22 16:42:25,1,1.3,8.5,1.0,13.8,credit card,Manhattan,Manhattan
2019-03-28 12:22:48,2019-03-28 12:27:39,1,0.68,5.0,0.0,8.3,cash,Manhattan,Manhattan
2019-03-24 13:57:21,2019-03-24 14:19:29,1,6.16,20.5,0.0,21.3,credit card,Manhattan,Manhattan
2019-03-19 21:33:13,2019-03-19 21:40:30,2,1.02,6.5,0.0,10.3,cash,Manhattan,Manhattan
2019-03-13 12:29:21,2019-03-13 12:40:16,2,1.05,8.0,0.0,11.3,cash,Manhattan,Manhattan
2019-03-15 08:27:39,2019-03-15 08:32:22,1,0.7,5.0,0.0,8.3,cash,Manhattan,Manhattan
2019-03-11 18:19:45,2019-03-11 18:29:02,2,1.38,8.0,2.46,14.76,credit card,Manhattan,Manhattan
2019-03-15 08:01:25,2019-03-15 08:33:10,1,4.64,22.0,0.0,25.3,credit card,Manhattan,Manhattan
2019-03-30 11:57:22,2019-03-30 12:01:46,1,0.95,5.5,0.0,8.8,cash,Manhattan,Manhattan
2019-03-12 13:05:22,2019-03-12 13:31:47,2,4.28,19.5,3.0,25.8,credit card,Manhattan,Manhattan
2019-03-19 20:30:06,2019-03-19 20:38:07,1,1.32,7.5,2.26,13.56,credit card,Manhattan,Manhattan
2019-03-29 22:12:02,2019-03-29 22:23:14,3,1.41,8.5,3.69,15.99,credit card,Manhattan,Manhattan
2019-03-02 19:36:34,2019-03-02 20:05:06,1,3.37,18.5,3.0,24.8,credit card,Manhattan,Manhattan
2019-03-11 15:38:54,2019-03-11 15:58:58,3,2.35,14.0,3.46,20.76,credit card,Manhattan,Manhattan
2019-03-27 20:22:36,2019-03-27 20:25:18,1,0.64,4.5,1.5,9.8,credit card,Manhattan,Manhattan
2019-03-28 19:47:59,2019-03-28 19:54:08,1,1.1,6.5,2.7,13.5,credit card,Manhattan,Manhattan
2019-03-12 23:08:25,2019-03-12 23:25:20,1,3.73,14.5,3.66,21.96,credit card,Manhattan,Manhattan
2019-03-29 05:54:10,2019-03-29 05:58:41,1,0.7,5.0,0.0,8.8,cash,Manhattan,Manhattan
2019-03-11 11:38:41,2019-03-11 12:03:17,5,3.82,19.5,0.0,22.8,cash,Manhattan,Manhattan
2019-03-04 18:25:18,2019-03-04 18:32:44,1,1.36,7.0,0.0,11.3,cash,Manhattan,Manhattan
2019-03-15 08:42:56,2019-03-15 08:47:27,1,0.64,5.0,1.0,9.3,credit card,Manhattan,Manhattan
2019-03-20 21:03:10,2019-03-20 21:11:12,1,1.79,8.5,0.0,12.3,cash,Manhattan,Manhattan
2019-03-21 15:19:20,2019-03-21 15:32:28,3,1.7,10.5,0.0,11.3,credit card,Manhattan,Manhattan
2019-03-16 22:38:08,2019-03-16 22:53:22,6,3.54,13.5,3.46,20.76,credit card,Manhattan,Manhattan
2019-03-24 13:44:45,2019-03-24 14:04:56,6,5.39,19.0,0.0,22.3,cash,Manhattan,Manhattan
2019-03-13 09:06:36,2019-03-13 09:33:11,1,6.71,25.0,0.0,28.3,credit card,Manhattan,Manhattan
2019-03-16 00:38:46,2019-03-16 00:52:02,1,3.4,13.0,0.0,16.8,cash,Manhattan,Manhattan
2019-03-31 13:19:30,2019-03-31 13:29:19,3,1.15,8.0,0.0,11.3,cash,Manhattan,Manhattan
2019-03-21 21:50:19,2019-03-21 22:07:27,1,2.28,12.5,3.26,19.56,credit card,Manhattan,Manhattan
2019-03-20 19:06:33,2019-03-20 19:25:29,4,4.86,17.5,4.36,26.16,credit card,Manhattan,Manhattan
2019-03-31 17:25:26,2019-03-31 17:49:58,1,3.93,18.0,4.26,25.56,credit card,Manhattan,Manhattan
2019-03-19 20:49:28,2019-03-19 21:06:37,1,5.0,17.5,4.25,25.55,credit card,Manhattan,Manhattan
2019-03-08 10:42:22,2019-03-08 10:50:30,1,1.0,7.0,2.06,12.36,credit card,Manhattan,Manhattan
2019-03-29 22:58:39,2019-03-29 23:26:09,5,11.25,33.5,8.61,51.67,credit card,Manhattan,Queens
2019-03-04 09:50:24,2019-03-04 10:03:32,1,2.1,10.5,4.0,17.8,credit card,Manhattan,Manhattan
2019-03-24 09:01:29,2019-03-24 09:04:09,1,0.62,4.5,0.0,7.8,cash,Manhattan,Manhattan
2019-03-30 00:47:10,2019-03-30 01:06:09,1,2.89,15.0,3.76,22.56,credit card,Manhattan,Brooklyn
